session_name,Legislator,District,Role,Party,Residence,Gender,Desk Number,Profession,Notes,session_year,regular
1862 Session,"Wilcox, R.",31,NA,R,Washington,Male,NA,NA,NA,1862,TRUE
1862 Session,"Conyers, E. W.",32,NA,R,"Washington, Columbia",Male,NA,NA,NA,1862,TRUE
1862 Session,"Palmer, Joel",33,Speaker,R,Yamhill,Male,NA,NA,NA,1862,TRUE
1862 Session,"Cummings, John",34,NA,R,Yamhill,Male,NA,NA,NA,1862,TRUE
1864 Session,"Colt, Samuel",1,NA,R,Baker,Male,NA,NA,NA,1864,TRUE
1864 Session,"Chaplin, Daniel",2,NA,R,Baker,Male,NA,NA,NA,1864,TRUE
1864 Session,"Thornton, J. Quin",3,NA,R,Benton,Male,NA,NA,NA,1864,TRUE
1864 Session,"Gingles, James",4,NA,R,Benton,Male,NA,NA,NA,1864,TRUE
1864 Session,"Shipley, H. W.",5,NA,R,Clackamas,Male,NA,NA,NA,1864,TRUE
1864 Session,"Wade, Owen",6,NA,R,Clackamas,Male,NA,NA,NA,1864,TRUE
1864 Session,"Fisher, Ezra S. S.",7,NA,R,Clackamas,Male,NA,NA,NA,1864,TRUE
1864 Session,"Gillette, P. W.",8,NA,R,"Clatsop, Columbia, Tillamook",Male,NA,NA,NA,1864,TRUE
1864 Session,"Hacker, Isaiah",9,NA,R,"Coos, Curry",Male,NA,NA,NA,1864,TRUE
1864 Session,"Otey, E. W.",10,NA,R,Douglas,Male,NA,NA,NA,1864,TRUE
1864 Session,"Ireland, A.",11,NA,R,Douglas,Male,NA,NA,NA,1864,TRUE
1864 Session,"Parker, P. C.",12,NA,R,Douglas,Male,NA,NA,NA,1864,TRUE
1864 Session,"Fay, James D.",13,NA,D,Jackson,Male,NA,NA,NA,1864,TRUE
1864 Session,"Beall, T. F.",14,NA,D,Jackson,Male,NA,NA,NA,1864,TRUE
1864 Session,"Songer, William F.",15,NA,D,Jackson,Male,NA,NA,NA,1864,TRUE
1864 Session,"Cox, Isaac",16,NA,D,Josephine,Male,NA,NA,NA,1864,TRUE
1864 Session,"Callison, G.",17,NA,R,Lane,Male,NA,NA,NA,1864,TRUE
1864 Session,"Underwood, J. B.",18,NA,R,Lane,Male,NA,NA,NA,1864,TRUE
1864 Session,"McCornack, J. M.",19,NA,R,Lane,Male,NA,NA,NA,1864,TRUE
1864 Session,"Glass, Robert",20,NA,R,Linn,Male,NA,NA,NA,1864,TRUE
1864 Session,"Perkins, J. N.",21,NA,R,Linn,Male,NA,NA,NA,1864,TRUE
1864 Session,"Tate, J. P.",22,NA,R,Linn,Male,NA,NA,NA,1864,TRUE
1864 Session,"McCartney, H. A.",23,NA,R,Linn,Male,NA,NA,NA,1864,TRUE
1864 Session,"Moores, I. R.",24,Speaker,R,Marion,Male,NA,NA,NA,1864,TRUE
1864 Session,"Cartwright, J. C.",25,NA,R,Marion,Male,NA,NA,NA,1864,TRUE
1864 Session,"Murphy, J. J.",26,NA,R,Marion,Male,NA,NA,NA,1864,TRUE
1864 Session,"Turner, H. L.",27,NA,R,Marion,Male,NA,NA,NA,1864,TRUE
1864 Session,"Wasserman, P.",28,NA,R,Multnomah,Male,NA,NA,NA,1864,TRUE
1864 Session,"Wakefield, L. H.",29,NA,R,Multnomah,Male,NA,NA,NA,1864,TRUE
1864 Session,"Powell, John",30,NA,R,Multnomah,Male,NA,NA,NA,1864,TRUE
1864 Session,"Lafollet, C.",31,NA,R,Polk,Male,NA,NA,NA,1864,TRUE
1864 Session,"Holman, James S.",32,NA,R,Polk,Male,NA,NA,NA,1864,TRUE
1864 Session,"Lane, L. F.",33,NA,D,Umatilla,Male,NA,NA,NA,1864,TRUE
1864 Session,"Borland, A. J.",34,NA,R,Umatilla,Male,NA,NA,NA,1864,TRUE
1864 Session,"Bowlby, W.",35,NA,R,Washington,Male,NA,NA,NA,1864,TRUE
1864 Session,"Quick, D. O.",36,NA,R,Washington,Male,NA,NA,NA,1864,TRUE
1864 Session,"Lawson, G. W.",37,NA,R,Yamhill,Male,NA,NA,NA,1864,TRUE
1864 Session,"Warren, H.",38,NA,R,Yamhill,Male,NA,NA,NA,1864,TRUE
1865 Special Session,"Colt, Samuel",1,NA,R,Baker,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Chaplin, Daniel",2,NA,R,Baker,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Thorton, J. Q.",3,NA,R,Benton,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Gingles, James",4,NA,R,Benton,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Hacker, Isiah",5,NA,R,"Coos, Curry",Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Gillette, P. W.",6,NA,R,"Clatsop, Columbia, Tillamook",Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Fisher, Ezra S. S.",7,NA,R,Clackamas,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Shipley, H. W.",8,NA,R,Clackamas,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Warren, Arthur",9,NA,R,Clackamas,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Otey, E. W.",10,NA,R,Douglas,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Parker, P. C.",11,NA,R,Douglas,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Ireland, A.",12,NA,R,Douglas,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Fay, James D",13,NA,D,Jackson,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Beall, T. F.",14,NA,D,Jackson,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Songer, William F",15,NA,D,Jackson,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Cox, Isaac",16,NA,D,Josephine,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Callison, G",17,NA,R,Lane,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Underwood, J. B.",18,NA,R,Lane,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"McCornack, A.",19,NA,R,Lane,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Glass, Robert",20,NA,R,Linn,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Perkins, J. W.",21,NA,R,Linn,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Tate, J. P.",22,NA,R,Linn,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"McCartney, H. A.",23,NA,R,Linn,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Moores, I. R.",24,Speaker,R,Marion,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Cartwright, J. C.",25,NA,R,Marion,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Murphy, J. J.",26,NA,R,Marion,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Turner, H. L.",27,NA,R,Marion,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Wasserman, P.",28,NA,R,Multnomah,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Wakefield, L. H.",29,NA,R,Multnomah,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Powell, John",30,NA,R,Multnomah,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Holman, James S",31,NA,R,Polk,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Smith, Isaac",32,NA,R,Polk,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Lane, L. F.",33,NA,D,Umatilla,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Hogue, H. A.",34,NA,R,Wasco,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Bowlby, W",35,NA,R,Washington,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Quick, D. O.",36,NA,R,Washington,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Lawson, George W",37,NA,R,Yamhill,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Pierce, J. W.",38,NA,R,Yamhill,Male,NA,NA,NA,1865,FALSE
1865 Special Session,"Borland, A. J.",40,NA,R,Umatilla,Male,NA,NA,NA,1865,FALSE
1866 Session,"Loring, A. C.",1,NA,D,Baker,Male,NA,NA,NA,1866,TRUE
1866 Session,"Hindman, W. C.",2,NA,D,"Baker, Union",Male,NA,NA,NA,1866,TRUE
1866 Session,"Chenoweth, F. A.",3,Speaker,R,Benton,Male,NA,NA,NA,1866,TRUE
1866 Session,"Gingles, James",4,NA,R,Benton,Male,NA,NA,NA,1866,TRUE
1866 Session,"Locey, J. D.",5,NA,R,Clackamas,Male,NA,NA,NA,1866,TRUE
1866 Session,"Garrett, J. D.",6,NA,R,Clackamas,Male,NA,NA,NA,1866,TRUE
1866 Session,"Starkweather, W. A.",7,NA,R,Clackamas,Male,NA,NA,NA,1866,TRUE
1866 Session,"Olney, Cyrus",8,NA,R,"Clatsop, Columbia, Tillamook",Male,NA,NA,NA,1866,TRUE
1866 Session,"Lockhart, F. G.",9,NA,R,"Coos, Curry",Male,NA,NA,NA,1866,TRUE
1866 Session,"Herman, Binger",10,NA,D,Douglas,Male,NA,NA,NA,1866,TRUE
1866 Session,"Cole, James",11,NA,R,Douglas,Male,NA,NA,NA,1866,TRUE
1866 Session,"Melvin, M. M.",12,NA,R,Douglas,Male,NA,NA,NA,1866,TRUE
1866 Session,"Brentz, Thomas H",13,NA,NA,Grant,Male,NA,NA,NA,1866,TRUE
1866 Session,"McKean, M. M.",14,NA,NA,Grant,Male,NA,NA,NA,1866,TRUE
1866 Session,"Foudray, E. D.",15,NA,D,Jackson,Male,NA,NA,NA,1866,TRUE
1866 Session,"Wells, Giles",16,NA,D,Jackson,Male,NA,NA,NA,1866,TRUE
1866 Session,"Ross, John E.",17,NA,D,Jackson,Male,NA,NA,NA,1866,TRUE
1866 Session,"Cox, Isaac",18,NA,D,Josephine,Male,NA,NA,NA,1866,TRUE
1866 Session,"Whiteaker, John",19,NA,D,Lane,Male,NA,NA,NA,1866,TRUE
1866 Session,"Withers, J. E. P.",20,NA,NA,Lane,Male,NA,NA,NA,1866,TRUE
1866 Session,"Witzel, B. A.",20,NA,R,Marion,Male,NA,NA,NA,1866,TRUE
1866 Session,"Cochran, Robert B",21,NA,D,Lane,Male,NA,NA,NA,1866,TRUE
1866 Session,"Moore, E. B.",22,NA,D,Linn,Male,NA,NA,NA,1866,TRUE
1866 Session,"Helm, George R",23,NA,D,Linn,Male,NA,NA,NA,1866,TRUE
1866 Session,"Worth, J. Q. A.",24,NA,D,Linn,Male,NA,NA,NA,1866,TRUE
1866 Session,"South, S. R.",25,NA,D,Linn,Male,NA,NA,NA,1866,TRUE
1866 Session,"Baird, W. C.",26,NA,D,Linn,Male,NA,NA,NA,1866,TRUE
1866 Session,"Nicklin, J. I. O.",27,NA,R,Marion,Male,NA,NA,NA,1866,TRUE
1866 Session,"Parris, W. E.",28,NA,R,Marion,Male,NA,NA,NA,1866,TRUE
1866 Session,"Roland, C. B.",29,NA,R,Marion,Male,NA,NA,NA,1866,TRUE
1866 Session,"Davis, L. S.",31,NA,R,Marion,Male,NA,NA,NA,1866,TRUE
1866 Session,"Upton, W. W.",32,NA,R,Multnomah,Male,NA,NA,NA,1866,TRUE
1866 Session,"Rosenheim, A.",33,NA,R,Multnomah,Male,NA,NA,NA,1866,TRUE
1866 Session,"Garlick, J. P.",34,NA,R,Multnomah,Male,NA,NA,NA,1866,TRUE
1866 Session,"White, John S",35,NA,R,Multnomah,Male,NA,NA,NA,1866,TRUE
1866 Session,"Stouffer, J.",36,NA,R,Polk,Male,NA,NA,NA,1866,TRUE
1866 Session,"Dempsey, J. J.",37,NA,D,Polk,Male,NA,NA,NA,1866,TRUE
1866 Session,"Hall, William",38,NA,D,Polk,Male,NA,NA,NA,1866,TRUE
1866 Session,"Hendershott, James",39,NA,D,Union,Male,NA,NA,NA,1866,TRUE
1866 Session,"Avery, T. W.",40,NA,D,Umatilla,Male,NA,NA,NA,1866,TRUE
1866 Session,"Gehr, H. A.",41,NA,D,Umatilla,Male,NA,NA,NA,1866,TRUE
1866 Session,"Humason, Orlando",42,NA,R,Wasco,Male,NA,NA,NA,1866,TRUE
1866 Session,"Dodge, F. T.",43,NA,NA,Wasco,Male,NA,NA,NA,1866,TRUE
1866 Session,"Day, G. C.",44,NA,R,Washington,Male,NA,NA,NA,1866,TRUE
1866 Session,"Hinman, A.",45,NA,R,Washington,Male,NA,NA,NA,1866,TRUE
1866 Session,"Laughlin, Robert R",46,NA,R,Yamhill,Male,NA,NA,NA,1866,TRUE
1866 Session,"Lamson, J.",47,NA,R,Yamhill,Male,NA,NA,NA,1866,TRUE
1868 Session,"Beers, R.",1,NA,D,Baker,Male,NA,NA,NA,1868,TRUE
1868 Session,"Benson, D. R.",2,NA,NA,"Baker, Union",Male,NA,NA,NA,1868,TRUE
1868 Session,"Alexander, J. C.",3,NA,R,Benton,Male,NA,NA,NA,1868,TRUE
1868 Session,"Garrett, J. D.",4,NA,R,Clackamas,Male,NA,NA,NA,1868,TRUE
1868 Session,"Trullinger, Daniel P.",5,NA,R,"Clackamas, Yamhill",Male,NA,NA,NA,1868,TRUE
1868 Session,"Pendergast, Richard",6,NA,R,"Coos, Curry",Male,NA,NA,NA,1868,TRUE
1868 Session,"Hoxter, W. D.",7,NA,R,"Columbia, Clatsop, Tillamook",Male,NA,NA,NA,1868,TRUE
1868 Session,"Flook, John G.",8,NA,R,Douglas,Male,NA,NA,NA,1868,TRUE
1868 Session,"Gazley, James F",9,NA,R,Douglas,Male,NA,NA,NA,1868,TRUE
1868 Session,"Applegate, James",10,NA,R,Douglas,Male,NA,NA,NA,1868,TRUE
1868 Session,"Neal, R. W.",11,NA,NA,Grant,Male,NA,NA,NA,1868,TRUE
1868 Session,"Gray, Thomas E.",12,NA,R,Grant,Male,NA,NA,NA,1868,TRUE
1868 Session,"White, J. B.",13,NA,D,Jackson,Male,NA,NA,NA,1868,TRUE
1868 Session,"Smith, Thomas",14,NA,D,Jackson,Male,NA,NA,NA,1868,TRUE
1868 Session,"Loudon, J. L.",15,NA,D,Jackson,Male,NA,NA,NA,1868,TRUE
1868 Session,"Cox, Isaac",16,NA,D,Josephine,Male,NA,NA,NA,1868,TRUE
1868 Session,"Whiteaker, John",17,Speaker,D,Lane,Male,NA,NA,NA,1868,TRUE
1868 Session,"Gilfrey, H. H.",18,NA,D,Lane,Male,NA,NA,NA,1868,TRUE
1868 Session,"Tandy, E. N.",19,NA,D,Lane,Male,NA,NA,NA,1868,TRUE
1868 Session,"Crooks, John T",20,NA,D,Linn,Male,NA,NA,NA,1868,TRUE
1868 Session,"Bryant, John",21,NA,D,Linn,Male,NA,NA,NA,1868,TRUE
1868 Session,"Johnson, B. B.",22,NA,D,Linn,Male,NA,NA,NA,1868,TRUE
1868 Session,"Alexander, W. F.",23,NA,D,Linn,Male,NA,NA,NA,1868,TRUE
1868 Session,"Stiles, T. J.",24,NA,D,Linn,Male,NA,NA,NA,1868,TRUE
1868 Session,"Denny, John F",25,NA,R,Marion,Male,NA,NA,NA,1868,TRUE
1868 Session,"Lichtenthaler, J. B.",26,NA,R,Marion,Male,NA,NA,NA,1868,TRUE
1868 Session,"Davenport, T. W.",27,NA,R,Marion,Male,NA,NA,NA,1868,TRUE
1868 Session,"Minto, John, IV",28,NA,R,"Marion, Salem",Male,NA,NA,NA,1868,TRUE
1868 Session,"Simpson, David",29,NA,R,Marion,Male,NA,NA,NA,1868,TRUE
1868 Session,"Chapman, W. W.",31,NA,D,Multnomah,Male,NA,NA,NA,1868,TRUE
1868 Session,"Davis, T. A.",31,NA,D,Multnomah,Male,NA,NA,NA,1868,TRUE
1868 Session,"Powell, James",32,NA,D,Multnomah,Male,NA,NA,NA,1868,TRUE
1868 Session,"Grant, F. J.",33,NA,D,Polk,Male,NA,NA,NA,1868,TRUE
1868 Session,"Waymire, Frederick",34,NA,D,Polk,Male,NA,NA,NA,1868,TRUE
1868 Session,"Townsend, Ira S",35,NA,D,Polk,Male,NA,NA,NA,1868,TRUE
1868 Session,"Kirk, A. L.",36,NA,D,Umatilla,Male,NA,NA,NA,1868,TRUE
1868 Session,"Rhinehart, H.",37,NA,D,Union,Male,NA,NA,NA,1868,TRUE
1868 Session,"Butler, E. W.",38,NA,D,Wasco,Male,NA,NA,NA,1868,TRUE
1868 Session,"Ryan, George J.",39,NA,D,Wasco,Male,NA,NA,NA,1868,TRUE
1868 Session,"Taylor, John A.",40,NA,R,Washington,Male,NA,NA,NA,1868,TRUE
1868 Session,"Jackson, Edward",41,NA,R,Washington,Male,NA,NA,NA,1868,TRUE
1868 Session,"Brown, W. W.",42,NA,R,Yamhill,Male,NA,NA,NA,1868,TRUE
1868 Session,"Burnett, G. W.",43,NA,R,Yamhill,Male,NA,NA,NA,1868,TRUE
1870 Session,"Alexander, W. F.",NA,NA,D,Linn,Male,NA,NA,NA,1870,TRUE
1870 Session,"Amis, L. F.",NA,NA,D,Lane,Male,NA,NA,NA,1870,TRUE
1870 Session,"Apperson, J. T.",NA,NA,R,Clackamas,Male,NA,NA,NA,1870,TRUE
1870 Session,"Burnett, A. J.",NA,NA,D,Jackson,Male,NA,NA,NA,1870,TRUE
1870 Session,"Caldwell, C. M.",NA,NA,D,Douglas,Male,NA,NA,NA,1870,TRUE
1870 Session,"Carson, J. C.",NA,NA,R,Multnomah,Male,NA,NA,NA,1870,TRUE
1870 Session,"Clark, W. H.",NA,NA,D,Grant,Male,NA,NA,NA,1870,TRUE
1870 Session,"Comegys, W.",NA,NA,D,Polk,Male,NA,NA,NA,1870,TRUE
1870 Session,"Davenport, T. W.",NA,NA,R,Marion,Male,NA,NA,NA,1870,TRUE
1870 Session,"Dorris, George B.",NA,NA,D,"Eugene, Lane",Male,NA,NA,NA,1870,TRUE
1870 Session,"Drain, J. C.",NA,NA,D,Douglas,Male,NA,NA,NA,1870,TRUE
1870 Session,"Dunbar, W. R.",NA,NA,R,Marion,Male,NA,NA,NA,1870,TRUE
1870 Session,"Dunn, W. J.",NA,NA,R,Benton,Male,NA,NA,NA,1870,TRUE
1870 Session,"DuShiel, F. A.",NA,NA,D,Umatilla,Male,NA,NA,NA,1870,TRUE
1870 Session,"Earhart, R. P.",NA,NA,R,Marion,Male,NA,NA,NA,1870,TRUE
1870 Session,"Elkins, W. S.",NA,NA,D,Linn,Male,NA,NA,NA,1870,TRUE
1870 Session,"Fulton, J.",NA,NA,D,Wasco,Male,NA,NA,NA,1870,TRUE
1870 Session,"Grant, R. J.",NA,NA,D,Polk,Male,NA,NA,NA,1870,TRUE
1870 Session,"Hare, W. D.",NA,NA,R,Washington,Male,NA,NA,NA,1870,TRUE
1870 Session,"Harrison, J. M.",NA,NA,R,Marion,Male,NA,NA,NA,1870,TRUE
1870 Session,"Hayden, B.",NA,Speaker,D,Polk,Male,NA,NA,NA,1870,TRUE
1870 Session,"Helm, George R.",NA,NA,D,Linn,Male,NA,NA,NA,1870,TRUE
1870 Session,"Holman, George P.",NA,NA,R,Marion,Male,NA,NA,NA,1870,TRUE
1870 Session,Hunter J. T.,NA,NA,D,Union,Male,NA,NA,NA,1870,TRUE
1870 Session,"Hussey, A.",NA,NA,R,Yamhill,Male,NA,NA,NA,1870,TRUE
1870 Session,"Hutchinson, Joseph C.",NA,NA,D,Douglas,Male,NA,NA,NA,1870,TRUE
1870 Session,"Kelly, W. J.",NA,NA,R,Benton,Male,NA,NA,NA,1870,TRUE
1870 Session,"Lockhart, F. G.",NA,NA,D,"Coos, Curry",Male,NA,NA,NA,1870,TRUE
1870 Session,"Loughlin, L.",NA,NA,R,Yamhill,Male,NA,NA,NA,1870,TRUE
1870 Session,"McCoy, J. M.",NA,NA,D,Grant,Male,NA,NA,NA,1870,TRUE
1870 Session,"McLain, J. R.",NA,NA,D,"Baker, Union",Male,NA,NA,NA,1870,TRUE
1870 Session,"Mills, W. A.",NA,NA,R,Washington,Male,NA,NA,NA,1870,TRUE
1870 Session,"Munkers, Thomas",NA,NA,D,Linn,Male,NA,NA,NA,1870,TRUE
1870 Session,"Olney, Cyrus",NA,NA,R,Clatsop,Male,NA,NA,NA,1870,TRUE
1870 Session,"O'Regan, D.",NA,NA,R,Multnomah,Male,NA,NA,NA,1870,TRUE
1870 Session,"Ostrander, J.",NA,NA,D,Linn,Male,NA,NA,NA,1870,TRUE
1870 Session,"Paquet, Peter",NA,NA,R,Clackamas,Male,NA,NA,NA,1870,TRUE
1870 Session,"Porter, H.",NA,NA,D,Baker,Male,NA,NA,NA,1870,TRUE
1870 Session,"Quimby, L. P. W.",NA,NA,R,Multnomah,Male,NA,NA,NA,1870,TRUE
1870 Session,"Rader, J.",NA,NA,D,Jackson,Male,NA,NA,NA,1870,TRUE
1870 Session,"Savage, O. S.",NA,NA,D,Wasco,Male,NA,NA,NA,1870,TRUE
1870 Session,"Starkweather, W. A.",NA,NA,R,Clackamas,Male,NA,NA,NA,1870,TRUE
1870 Session,"Thompson, J.",NA,NA,D,Umatilla,Male,NA,NA,NA,1870,TRUE
1870 Session,"Waldron, A. L.",NA,NA,D,Josephine,Male,NA,NA,NA,1870,TRUE
1870 Session,"Wells, J.",NA,NA,D,Jackson,Male,NA,NA,NA,1870,TRUE
1870 Session,"Whalley, John W.",NA,NA,R,Multnomah,Male,NA,NA,NA,1870,TRUE
1870 Session,"Whiteaker, John",NA,NA,D,Lane,Male,NA,NA,NA,1870,TRUE
1872 Session,"Allen, John C.",NA,NA,R,Polk,Male,NA,NA,NA,1872,TRUE
1872 Session,"Andrews, O. D.",NA,NA,D,Union,Male,NA,NA,NA,1872,TRUE
1872 Session,"Barin, L. T.",NA,NA,R,Clackamas,Male,NA,NA,NA,1872,TRUE
1872 Session,"Biles, J. D.",NA,NA,R,Multnomah,Male,NA,NA,NA,1872,TRUE
1872 Session,"Blakely, James",NA,NA,D,Linn,Male,NA,NA,NA,1872,TRUE
1872 Session,"Burbank, A. R.",NA,NA,R,Yamhill,Male,NA,NA,NA,1872,TRUE
1872 Session,"Bushey, D.",NA,NA,R,Douglas,Male,NA,NA,NA,1872,TRUE
1872 Session,"Caples, J. F.",NA,NA,R,Multnomah,Male,NA,NA,NA,1872,TRUE
1872 Session,"Clow, R.",NA,NA,D,Polk,Male,NA,NA,NA,1872,TRUE
1872 Session,"Collier, George H.",NA,NA,R,Washington,Male,NA,NA,NA,1872,TRUE
1872 Session,"Congle, J. B.",NA,NA,R,Multnomah,Male,NA,NA,NA,1872,TRUE
1872 Session,"Cooper, James T.",NA,NA,R,Douglas,Male,NA,NA,NA,1872,TRUE
1872 Session,"Corwin, Samuel",NA,NA,R,"Clatsop, Columbia, Tillamook",Male,NA,NA,NA,1872,TRUE
1872 Session,"Craner, N. H.",NA,NA,D,Linn,Male,NA,NA,NA,1872,TRUE
1872 Session,"Crawford, J. D.",NA,NA,R,Clackamas,Male,NA,NA,NA,1872,TRUE
1872 Session,"Crooks, J. T.",NA,NA,D,Linn,Male,NA,NA,NA,1872,TRUE
1872 Session,"Curran, James",NA,NA,D,Uamtilla,Male,NA,NA,NA,1872,TRUE
1872 Session,"Darst, William",NA,NA,R,Marion,Male,NA,NA,NA,1872,TRUE
1872 Session,"Downing, John",NA,NA,R,Marion,Male,NA,NA,NA,1872,TRUE
1872 Session,"Engle, Joseph",NA,NA,R,Marion,Male,NA,NA,NA,1872,TRUE
1872 Session,"Gingles, James",NA,NA,R,Benton,Male,NA,NA,NA,1872,TRUE
1872 Session,"Grant, R.",NA,NA,D,Wasco,Male,NA,NA,NA,1872,TRUE
1872 Session,"Harrison, T. R.",NA,NA,R,Yamhill,Male,NA,NA,NA,1872,TRUE
1872 Session,"Hirsch, Sol",NA,NA,R,Multnomah,Male,NA,NA,NA,1872,TRUE
1872 Session,"Hodgkins, Thomas",NA,NA,D,Columbia,Male,NA,NA,NA,1872,TRUE
1872 Session,"Johnson, S. R.",NA,NA,R,Grant,Male,NA,NA,NA,1872,TRUE
1872 Session,"LaDow, George A.",NA,NA,D,Umatilla,Male,NA,NA,NA,1872,TRUE
1872 Session,"Langell, Nathaniel",NA,NA,R,Jackson,Male,NA,NA,NA,1872,TRUE
1872 Session,"Mallory, Rufus",NA,Speaker,R,Marion,Male,NA,NA,NA,1872,TRUE
1872 Session,"Martin, N.",NA,NA,R,Lane,Male,NA,NA,NA,1872,TRUE
1872 Session,"Mason, Eli C.",NA,NA,D,Jackson,Male,NA,NA,NA,1872,TRUE
1872 Session,"Matlock, N. N.",NA,NA,R,Clackamas,Male,NA,NA,NA,1872,TRUE
1872 Session,"Onstein, J. B.",NA,NA,D,Baker,Male,NA,NA,NA,1872,TRUE
1872 Session,"Patton, T. M.",NA,NA,R,Marion,Male,NA,NA,NA,1872,TRUE
1872 Session,"Powers, A. S.",NA,NA,R,Lane,Male,NA,NA,NA,1872,TRUE
1872 Session,"Riddle, G. W.",NA,NA,R,Douglas,Male,NA,NA,NA,1872,TRUE
1872 Session,"Riley, M.",NA,NA,R,"Coos, Curry",Male,NA,NA,NA,1872,TRUE
1872 Session,"Shelton, H.",NA,NA,D,Linn,Male,NA,NA,NA,1872,TRUE
1872 Session,"Simpson, Benjamin",NA,NA,D,Benton,Male,NA,NA,NA,1872,TRUE
1872 Session,"Stephenson, T. J.",NA,NA,D,Wasco,Male,NA,NA,NA,1872,TRUE
1872 Session,"Stott, Thomas A.",NA,NA,R,Washington,Male,NA,NA,NA,1872,TRUE
1872 Session,"Thornbury, C. N.",NA,NA,R,Grant,Male,NA,NA,NA,1872,TRUE
1872 Session,"Waldon, A. L.",NA,NA,D,Josephine,Male,NA,NA,NA,1872,TRUE
1872 Session,"Walker, E.",NA,NA,R,Jackson,Male,NA,NA,NA,1872,TRUE
1872 Session,"Washburn, C. W.",NA,NA,R,Lane,Male,NA,NA,NA,1872,TRUE
1872 Session,"West, John",NA,NA,R,Clatsop,Male,NA,NA,NA,1872,TRUE
1872 Session,"White, J. H.",NA,NA,R,Polk,Male,NA,NA,NA,1872,TRUE
1872 Session,"Willoughby, R. B.",NA,NA,D,Linn,Male,NA,NA,NA,1872,TRUE
1872 Session,"Wright, Dunham",NA,NA,D,"Baker, Union",Male,NA,NA,NA,1872,TRUE
1874 Session,"Chandler, C. G.",1,NA,D,Baker,Male,NA,NA,NA,1874,TRUE
1874 Session,"Wilson, J. C.",2,NA,D,Baker,Male,NA,NA,NA,1874,TRUE
1874 Session,"Bruce, James",3,NA,I,Benton,Male,NA,NA,NA,1874,TRUE
1874 Session,"Kelly, W. J.",4,NA,R,Benton,Male,NA,NA,NA,1874,TRUE
1874 Session,"Chambers, James",5,NA,R,Benton,Male,NA,NA,NA,1874,TRUE
1874 Session,"Noyer, P. S.",6,NA,D,Clackamas,Male,NA,NA,NA,1874,TRUE
1874 Session,"Reed, J. M.",7,NA,D,Clackamas,Male,NA,NA,NA,1874,TRUE
1874 Session,"Lee, S. P.",8,NA,R,Clackamas,Male,NA,NA,NA,1874,TRUE
1874 Session,"McGugin, Henry",9,NA,D,Clackamas,Male,NA,NA,NA,1874,TRUE
1874 Session,"Deane, W. R.",10,NA,R,"Clatsop, Tillamook",Male,NA,NA,NA,1874,TRUE
1874 Session,"Rinearson, J. S.",11,NA,I,Colombia,Male,NA,NA,NA,1874,TRUE
1874 Session,"Dully, John P.",12,NA,R,Coos,Male,NA,NA,NA,1874,TRUE
1874 Session,"Blake, H.",13,NA,R,"Coos, Curry",Male,NA,NA,NA,1874,TRUE
1874 Session,"Riddle, G. W.",14,NA,I,Douglas,Male,NA,NA,NA,1874,TRUE
1874 Session,"Drain, John C.",15,Speaker,I,Douglas,Male,NA,NA,NA,1874,TRUE
1874 Session,"Ledgerwood, Thomas",16,NA,I,Douglas,Male,NA,NA,NA,1874,TRUE
1874 Session,"Stearns, D. W.",17,NA,I,Douglas,Male,NA,NA,NA,1874,TRUE
